distinct_id,game_num,killer_with_friend_num,friend_num,new_num,duomaomao_num,advance_num,twelve_num,duomaomao2_num,min,total_pay
105310304,1346,415,17,0,105,146,351,744,1.333,6
105694341,521,47,20,8,0,469,38,6,,7
105811070,1149,640,14,14,0,426,0,709,0.067,9
105871175,628,136,2,0,2,626,0,0,0.55,
106011160,508,100,6,0,2,0,427,79,,
106941529,859,255,20,56,119,655,17,12,,
108055134,726,327,4,106,6,214,384,16,,
108702149,761,479,31,260,86,379,12,24,61.45,50
108829108,853,291,30,112,148,509,4,80,507.9,
109780313,628,628,6,5,17,0,449,157,,
110009612,546,207,5,4,33,37,376,96,,
110066776,632,32,16,2,6,435,179,10,,
110076581,600,16,,13,3,552,17,15,,
110086951,755,163,9,8,13,732,2,0,0.65,
110120873,668,274,5,0,7,659,1,1,,
110149661,593,109,30,65,0,442,39,47,0.1,277
110175537,945,393,13,6,35,901,2,1,0.167,
110259478,553,170,55,114,17,390,26,6,0.183,12
110322675,751,54,6,0,1,748,2,0,,
110477812,686,644,10,4,44,499,122,17,90.217,
110564003,515,107,63,12,85,2,412,4,,44
110593971,747,195,24,427,131,20,97,72,4.85,
110655388,476,131,24,0,0,0,412,64,,
110718864,499,41,14,0,28,0,442,29,,
110932821,763,113,13,15,400,44,40,264,,
110979625,652,397,44,3,36,510,26,77,0.183,
111055967,686,49,18,0,93,588,0,5,,
111058940,624,197,10,35,129,160,298,2,,
111085309,603,120,9,3,27,0,572,1,,
111105270,528,35,10,22,2,250,229,25,,
131745773,764,326,20,0,12,2,732,18,,
131795446,595,14,18,0,25,25,534,11,,
131834787,763,252,3,3,3,17,740,0,0.817,
131865478,580,5,1,0,168,0,366,46,,
131952409,1021,118,12,7,38,505,18,453,,68
132065869,672,43,23,0,217,270,48,137,,
132102362,562,278,15,0,12,259,289,2,0.1,6
132125723,737,693,,10,10,700,16,1,6.133,
132151121,564,90,36,111,53,182,145,73,,
132352560,494,76,22,9,0,1,484,0,,
132390674,632,51,8,0,14,1,536,81,,
132411068,750,129,20,0,213,536,1,0,,45
132494114,619,22,5,1,0,618,0,0,0.2,
132532705,693,149,26,71,72,534,14,2,,74
132666494,550,123,9,7,1,205,298,39,3.2,
132704276,1013,120,20,0,12,678,0,323,0.083,
120541171,698,438,14,117,4,0,122,455,0.267,6
120603454,976,11,1,1,836,108,3,28,,
120626434,697,369,8,14,6,0,488,189,,
120645822,1076,48,13,0,0,1075,1,0,,42
120647166,561,194,23,0,7,542,8,4,,12
120736773,634,38,5,17,63,521,28,5,,27
120800214,556,10,,6,0,550,0,0,,
120808982,609,425,3,0,8,259,340,2,2.4,214
120824432,527,25,14,0,0,188,333,6,,
121031644,1126,52,4,0,102,6,970,48,,
121045337,1035,31,11,0,0,1005,2,28,,
121065729,1006,456,18,18,0,678,310,0,,70
121088169,604,305,30,182,94,28,279,21,2.417,
121123111,1780,1233,96,20,2,1751,7,0,59.633,724
121208782,657,266,24,0,1,621,32,3,,6
121330376,781,223,72,560,81,108,32,0,,5
121380740,812,37,,0,4,724,0,84,0.067,
121481141,563,120,3,225,7,78,253,0,3.383,6
121504202,764,292,49,385,218,134,4,23,0.15,
121511182,632,13,1,0,1,628,3,0,,6
121584436,688,11,3,0,7,514,31,136,1.117,92
121648939,597,597,9,16,1,580,0,0,,6
121803574,630,208,46,18,10,43,559,0,,36
121811911,580,84,12,181,0,61,338,0,0.533,189
121836558,1070,557,174,69,28,942,11,20,0.2,13
121921767,477,18,,0,0,35,437,5,,208
122045631,840,37,35,130,72,348,230,60,,
122292301,611,343,2,28,10,98,449,26,6.917,74
132851214,714,54,32,390,273,26,15,10,,
133048099,624,8,,0,0,622,2,0,,
133102791,733,273,4,488,153,76,7,9,108.1,6
133402501,1180,483,109,1,41,1092,33,13,4.567,68
133482327,848,176,9,8,0,663,151,26,,34
133565174,955,340,68,575,0,378,2,0,0.3,436
111291079,557,165,20,0,14,14,273,256,1.15,
111294434,555,185,16,35,13,461,36,10,0.283,
111339613,744,111,12,7,0,230,490,17,,
111408438,688,43,6,52,19,594,1,22,,
111421656,658,65,28,0,6,652,0,0,,6
111554158,828,200,23,2,39,767,9,11,,6
111583091,610,27,2,0,0,0,592,18,,
111607469,661,269,16,0,1,12,152,496,0.133,510
111725414,659,37,30,0,59,331,7,262,,
111835611,588,355,28,37,15,506,30,0,3.933,18
111892406,686,372,29,368,143,89,85,1,,
111893864,635,316,47,55,71,467,4,38,0.2,
112084605,1223,628,86,941,127,12,9,134,0.617,561
112295404,593,88,3,3,0,465,0,125,,
112389982,742,193,143,0,2,4,726,10,,
112398000,588,78,,0,0,21,380,187,,6
112445021,841,206,42,484,158,60,8,131,,
112456718,1107,636,30,88,77,18,766,158,0.7,42
112459128,1434,132,21,0,458,372,67,537,,
112489924,722,45,4,0,2,344,105,271,,12
112511070,535,122,46,5,43,67,387,33,,
112522281,742,9,6,0,1,741,0,0,,
112590289,591,380,3,20,2,440,4,125,,
112620199,490,261,27,25,7,37,377,44,0.233,
112675930,678,145,73,2,157,497,11,11,,6
112766363,734,181,10,72,17,645,0,0,280.533,
112943363,686,220,10,30,86,26,541,3,,
113010994,739,33,21,0,254,483,1,1,0.083,
122463983,604,564,43,9,40,503,51,1,367.1,
122658669,713,420,101,5,131,96,243,238,8.4,136
122702865,672,243,23,0,293,328,0,51,,98
122789404,815,59,13,0,226,1,266,322,,
122793806,685,379,15,18,164,500,3,0,,
122817841,636,175,49,254,38,107,168,69,,85
122914149,625,91,9,1,2,13,603,6,3.267,225
123055832,689,186,8,171,261,133,66,58,,
123152921,1057,137,14,9,50,983,7,8,37.967,
123224640,807,581,12,6,65,444,292,0,,3
123234108,794,67,20,166,16,422,103,87,0.217,
123246469,872,55,2,0,9,845,0,18,,862
123267469,616,438,9,10,0,22,584,0,2.717,
123271610,1153,713,50,23,24,942,160,4,26.417,12
123302955,500,40,24,0,2,0,327,171,,12
123307316,824,312,13,0,6,818,0,0,,
123450012,605,135,25,18,11,52,304,220,0.217,
123693700,576,13,,0,9,335,191,41,,
123705288,621,146,21,195,15,234,134,43,4.65,
123722522,954,433,13,86,2,864,1,1,,
123738862,471,127,55,2,67,49,335,18,15.517,
123862412,1051,64,2,2,54,883,109,3,,
123877327,613,76,3,0,0,601,11,1,,
123911611,760,249,7,372,304,77,4,3,1.15,
124007577,960,491,23,211,406,329,0,14,29568.167,6
124017968,670,193,39,35,2,375,33,225,0.6,
124044783,601,13,1,1,49,520,4,27,,
124136291,917,353,35,386,156,65,205,105,0.867,
124145811,639,212,8,2,21,607,9,0,2.417,12
124166351,676,96,66,393,0,5,278,0,1.533,
124168371,758,270,28,0,55,586,75,42,5.367,
124190573,733,167,31,137,521,27,0,48,,
124229329,468,7,4,0,0,3,465,0,,
124502093,667,84,36,13,46,2,183,423,,
124526966,537,279,30,0,9,49,436,43,87.433,15
124542236,576,27,3,0,0,567,5,4,,
124551081,688,311,68,252,135,228,12,61,6.8,
124586314,893,516,16,1,95,797,0,0,,
124801028,1051,242,35,1,73,788,179,10,0.3,93
124855691,676,94,28,297,157,134,55,33,0.333,
124891940,698,466,47,168,503,22,2,3,,
124898302,752,330,13,644,7,76,25,0,,48
124961944,493,67,24,5,31,0,455,2,0.05,
125027370,759,256,67,4,495,231,16,13,,
125046219,914,184,4,0,0,913,1,0,1.433,12
125060352,1246,36,26,49,108,629,417,43,,
125069897,663,472,22,6,0,0,657,0,2.55,27
113580964,768,144,2,49,18,689,11,1,,1
113831727,508,74,37,1,1,13,488,5,,
113904926,1022,105,6,0,8,901,0,113,,
113957304,631,59,4,0,0,0,630,1,,
114135627,727,670,1,5,0,722,0,0,0.083,
114279643,553,234,2,32,15,21,479,6,,
114295220,506,467,6,0,2,3,468,33,,
11433889,729,322,10,138,45,176,41,329,0.45,
114349023,592,121,68,0,1,0,589,2,,115
114377834,682,518,16,17,25,628,2,10,97.167,118
114428467,658,90,25,426,10,129,91,2,,6
114435498,621,58,3,0,0,621,0,0,,1
114454490,644,38,1,0,5,635,4,0,,
114543325,615,25,4,0,0,547,1,67,,
114837356,559,81,3,26,2,531,0,0,,
114837502,573,115,2,0,0,2,569,2,0.35,75
114941495,659,34,7,32,44,26,149,408,,
114975127,641,47,6,119,117,265,138,2,4.067,
133656175,776,218,68,0,1,770,5,0,,24
133742734,906,36,3,12,0,893,1,0,,6
133779504,678,234,14,0,0,0,668,10,,
133855033,743,132,20,26,2,712,3,0,0.117,
133882642,835,160,6,0,2,49,578,206,,
134128488,671,64,1,14,0,584,73,0,,
134146087,554,447,2,0,0,0,551,3,,
134163757,590,321,6,46,7,59,467,11,,28
134247842,730,92,12,128,10,565,27,0,,87
134311340,1149,157,28,0,0,1149,0,0,4.317,7
134395558,618,145,15,0,27,586,3,2,,48
134402744,778,308,5,437,0,96,217,28,0.2,6
134536112,543,427,27,23,0,2,320,198,0.533,190
134711919,1001,188,31,235,241,233,43,249,,
134742846,883,132,37,0,0,1,820,62,6.983,
134746106,823,91,,0,12,753,39,19,,
134820844,916,223,33,761,0,70,66,19,,
134855915,559,114,36,3,0,556,0,0,,10
135324977,1561,973,28,2,12,1546,1,0,335.317,481
135328136,496,67,64,3,2,137,353,1,,
135420048,934,398,14,12,59,861,1,1,1.483,6
135429170,1138,571,4,0,88,1046,0,4,,
125086078,695,282,27,144,260,264,5,22,0.083,
125162940,648,577,60,14,23,0,575,36,4.333,
125235526,987,249,6,14,0,595,377,1,,12
125339000,585,206,21,0,0,560,17,8,,3
125350751,522,92,11,0,3,14,499,6,,74
125401613,773,425,46,35,7,650,67,14,,6
125488787,703,360,36,55,571,11,26,40,,
125598694,990,380,13,19,11,927,10,23,3.083,
125642374,707,30,17,2,0,2,703,0,,
125654373,630,70,2,0,1,600,0,29,1.717,
12569398,511,272,9,21,32,44,401,13,,6
125714124,570,252,14,0,6,3,554,7,0.8,25
125865921,807,87,18,313,75,16,247,156,,6
125912597,597,62,9,22,4,571,0,0,,
125941726,1037,72,35,1,0,996,1,39,,
126126025,544,311,9,29,104,19,381,11,,6
126271539,508,10,1,0,10,1,423,74,,
126344977,566,102,51,80,35,398,45,8,1.133,149
126571990,793,552,41,318,350,108,13,4,,
126576855,607,29,47,38,1,74,485,9,,
126581175,624,120,8,18,1,22,573,10,,
126723545,623,59,3,0,0,619,0,4,,
126741032,997,316,7,0,0,901,1,95,,612
126754331,635,113,18,5,86,468,21,55,,
126760770,713,654,11,16,154,536,2,5,272.25,
126852109,644,65,9,7,0,636,1,0,,
126902315,975,46,8,0,45,855,0,75,,
126914004,617,357,54,0,20,180,354,63,0.117,504
127024384,504,372,17,2,3,13,446,40,46.283,
127213389,949,26,1,0,0,949,0,0,,7
127248936,752,60,4,0,15,658,4,75,0.233,17
127428239,850,111,12,1,16,788,3,42,,
127468042,690,199,22,41,3,631,15,0,,6
127705485,572,194,12,41,32,165,326,8,0.183,6
127740046,729,30,1,0,10,683,0,36,,
127750752,1358,1103,104,3,20,1248,64,23,3.817,92
127758024,750,94,48,6,2,11,729,2,,6
127932299,544,239,10,4,94,17,417,12,,6
128009368,724,717,20,0,29,685,10,0,,
128026934,918,127,18,39,745,34,82,18,,
128042115,661,271,61,75,97,439,33,17,2.967,
115073794,611,316,11,5,0,381,1,224,,
115091414,1413,242,1,1322,4,55,0,32,0.3,
115110829,899,289,101,162,133,198,19,387,1.117,
115125941,560,45,21,1,20,448,0,91,,
115167720,797,232,24,0,12,622,6,157,0.117,
115248681,708,440,7,21,1,16,667,3,,
115265763,594,69,10,5,0,589,0,0,0.083,
115366008,639,467,20,8,22,10,509,90,9.483,80
115449640,638,109,22,177,7,428,24,2,,
115562509,650,129,19,7,44,586,0,13,3.283,6
115564466,742,90,7,0,0,741,1,0,,
115596800,669,192,3,63,6,518,21,61,0.467,
115652085,1101,98,26,0,22,1075,3,1,0.033,
115653548,573,267,2,2,68,19,270,214,,3
115788538,1304,402,43,6,46,244,884,124,0.95,6
115895903,930,154,1,0,0,926,0,4,,12
115997724,577,569,31,0,144,6,390,37,,19
116067668,595,31,,20,0,4,569,2,,
116277709,729,103,61,407,181,115,8,18,2.883,
116318792,914,302,104,0,15,768,10,121,2.483,
116356212,665,38,51,11,61,128,386,79,0.5,
116452057,723,168,37,97,11,244,17,354,0.533,
116504980,749,470,67,9,667,55,15,3,55.333,6
116505788,688,73,13,1,22,665,0,0,,
116531356,1680,854,4,83,367,1214,16,0,7.3,
116546384,883,68,23,0,93,782,0,8,,
116585728,797,41,21,0,0,20,766,11,,6
100711491,1189,245,44,0,2,1,1159,27,,
10164066,926,578,58,16,100,734,2,74,21.517,
101896192,503,419,15,25,7,0,434,37,,56
102152539,783,138,10,0,0,753,30,0,,
102290681,591,32,2,1,15,293,49,233,0.117,
103401749,1115,229,9,0,63,598,2,452,,6
104029007,654,42,,0,0,556,0,98,,
104053806,499,260,40,0,4,65,409,21,0.4,6
104731247,1232,778,16,0,33,1166,32,1,1.867,96
105123729,717,715,5,5,0,710,0,2,1.1,24
105640273,600,440,5,9,2,589,0,0,0.067,6
105868940,1056,65,,3,493,31,29,500,,
105879212,728,179,6,49,306,372,0,1,,
10858884,704,238,15,0,41,663,0,0,,
108597782,601,66,24,0,11,573,6,11,0.083,11
110022367,1164,290,33,2,7,1077,3,75,0.833,
110042416,821,276,31,2,3,95,708,13,0.167,317
110144094,538,414,19,16,0,518,4,0,,1
110175618,1050,31,21,0,235,736,17,62,0,
110237981,1027,685,66,6,0,7,1011,3,,24
110249458,698,255,55,508,0,188,2,0,1930.067,13
110309157,941,410,15,368,296,31,43,203,59.617,
110377118,670,62,15,0,7,659,0,4,,6
110419791,602,161,1,2,1,599,0,0,7.667,
110543837,641,530,48,4,257,177,21,182,0.45,
110547755,703,177,71,305,320,27,4,47,,
110555673,597,41,,0,1,1,595,0,0.067,
110650924,550,124,51,10,0,25,503,12,,
110738234,550,21,12,7,0,539,4,0,0.133,40
110760231,576,9,1,0,0,576,0,0,,
110775562,733,63,5,0,253,9,4,467,,
110885605,687,254,20,0,0,687,0,0,,
110937158,933,670,114,101,141,273,178,240,,6
110947743,638,14,9,0,0,634,4,0,,
111019984,588,419,30,9,14,557,5,3,3.533,30
111037249,787,240,4,0,0,784,0,3,,
111083756,677,129,5,0,17,622,38,0,0.817,
111208090,590,21,1,0,12,578,0,0,,
116878678,1825,1150,35,1,33,1780,11,0,0.033,6
116958724,694,59,22,194,103,324,49,24,,
117009758,607,38,2,0,23,581,1,2,,
117023120,599,42,2,2,4,441,0,152,,7
117205849,482,211,24,0,8,18,419,37,14.667,6
117253881,882,629,14,0,4,0,875,3,0.067,24
117359923,603,36,2,0,1,602,0,0,,
117422657,552,307,35,2,43,0,507,0,0.3,6
117552284,642,126,21,10,0,631,1,0,,12
117613451,938,314,23,2,0,1,365,570,,13
117690330,1869,1026,9,0,301,22,816,730,3.133,
117705652,681,472,30,12,8,14,453,194,16.333,345
117738969,457,113,61,0,26,21,396,14,,
117741379,557,60,4,0,17,540,0,0,,
117755078,587,54,8,7,25,473,5,77,16.75,
117812038,936,286,44,0,56,0,784,96,,130
117846329,795,67,4,0,0,795,0,0,,
117903194,998,98,20,348,513,54,46,37,,
117941620,557,354,15,0,0,544,8,5,7.65,
117971964,797,533,51,12,100,18,570,97,,
117982870,584,205,39,19,6,24,486,49,1.783,
118052491,1010,524,13,0,20,989,1,0,,
118284998,754,92,3,68,507,35,19,125,,
118361906,928,450,12,0,829,47,22,30,,6
118367073,678,453,14,2,356,84,26,210,257.417,30
118408245,606,187,2,0,0,606,0,0,,
118605746,1520,685,15,0,5,1510,5,0,1.833,6
128066303,910,531,6,6,0,903,1,0,,
128095836,567,399,7,38,30,499,0,0,,
128193927,532,101,8,6,15,420,77,14,1.167,
128211496,735,156,9,9,1,4,721,0,0.067,
128322741,707,303,4,0,38,413,2,254,,18
128366775,1051,413,10,134,11,821,38,47,,
128552055,657,69,4,1,0,651,5,0,,6
128571170,568,6,10,0,0,0,568,0,,
128768476,580,52,6,0,51,145,257,127,,
128796912,724,61,15,0,24,11,374,315,,
128889631,889,434,4,0,0,889,0,0,,18
128975332,570,14,2,0,3,377,143,47,0.333,
129000830,565,360,8,6,39,51,462,7,0.433,
129095583,1436,696,100,199,498,664,3,72,2.917,66
129103455,628,47,5,0,0,0,628,0,,
129197862,650,130,33,4,110,23,485,28,,
129227884,516,316,7,6,2,4,502,2,,
129407618,526,11,2,35,13,106,338,34,,
129469632,764,37,1,29,20,282,0,433,,418
129478722,613,155,74,233,7,354,18,1,,
129555768,627,435,13,8,12,607,0,0,,
129809460,852,61,14,0,0,851,1,0,,96
129836179,732,169,2,0,3,30,546,153,,
129892062,1198,112,14,390,31,165,78,534,0.983,6
129915775,535,22,1,8,37,482,6,2,0.517,460
129916434,634,37,9,1,20,579,12,22,,6
129921159,812,322,41,297,357,100,31,27,,
129926783,708,214,57,437,75,190,3,3,0.05,
111335105,1093,884,13,0,49,1009,1,34,0.483,65
111608849,650,434,41,21,493,8,113,15,,
111630776,457,13,8,0,0,0,455,2,,
111793090,563,75,5,7,10,524,13,9,0.3,
112040918,817,498,45,76,611,40,16,74,0,
112065695,930,555,26,7,667,212,14,30,,
112098360,535,24,7,0,1,532,0,2,,6
112151916,918,221,4,69,193,652,0,4,35.617,
112153517,695,107,1,0,3,683,5,4,,
112188363,1062,553,14,241,14,90,717,0,,1
112195827,560,30,6,3,25,528,0,4,,444
112290753,565,105,10,34,8,70,282,171,0.267,280
112296657,568,439,13,1,25,11,484,47,,
112424717,607,8,6,0,1,36,472,98,,12
112462893,860,755,19,0,0,827,16,17,2.1,6
112523046,1007,13,2,15,40,458,2,492,0.6,
112632002,669,322,95,7,7,654,1,0,8.483,45
112679076,782,182,72,609,37,98,35,3,0.583,
112738963,490,82,21,3,0,0,487,0,1.4,6
112774162,612,21,6,2,0,607,3,0,,
112809148,1085,383,67,257,301,88,408,31,1.267,
113064389,532,100,2,2,34,230,264,2,,128
100075939,651,204,42,124,226,151,8,142,1.25,
100193269,579,64,36,16,75,6,371,111,0.067,
101347367,441,246,6,0,0,0,438,3,,6
102085389,643,22,3,0,6,601,22,14,,
105875618,1102,268,22,3,20,124,9,946,,
106407286,564,33,20,16,1,171,370,6,,
106457382,666,178,23,29,195,439,1,2,2.733,
108740754,598,103,22,0,24,553,21,0,,68
109927388,586,22,3,2,0,565,2,17,,
110079156,569,64,24,0,8,82,436,43,,
110204471,973,595,23,244,99,455,19,156,0.883,
110373216,1127,485,8,790,137,134,59,7,0.1,
110418522,1199,380,56,872,45,215,67,0,,
110658872,1002,296,65,782,107,76,25,12,2.483,
110682009,781,34,6,114,0,567,100,0,,68
110759902,725,389,1,0,101,493,17,114,0.133,94
110764897,599,37,8,0,5,588,6,0,,
110766530,672,117,21,3,7,589,6,67,0.783,
110804912,639,63,19,16,11,27,486,99,0.083,
110824172,990,232,40,0,3,975,9,3,0.133,
110933584,673,393,2,0,0,673,0,0,0.9,
110988143,636,170,5,6,9,22,599,0,,
111062922,774,97,3,0,24,3,712,35,0.1,
111092461,754,158,3,0,716,3,1,34,1.25,
135445717,858,94,16,6,11,24,804,13,,6
135602168,1007,71,24,269,90,59,579,10,,
135696011,798,714,17,4,37,24,705,28,11.967,36
135901673,631,3,,0,13,616,1,1,,
135985792,875,90,48,0,658,172,18,27,77.533,
135989785,665,89,39,119,22,0,509,15,,
136016477,1002,226,72,550,0,440,3,9,0.4,
136020422,537,151,13,75,72,57,322,11,,74
136099505,1445,193,,20,1,1423,0,1,,
136189086,931,704,58,347,430,65,33,56,18.117,
136204977,773,480,2,4,0,6,762,1,,
136299657,661,80,17,17,51,67,133,393,17,
136325958,502,466,3,23,1,65,413,0,,
136389253,1308,328,7,3,0,1299,6,0,,
136422940,1542,985,17,2,5,166,1368,1,62.117,6
136478972,528,118,31,90,41,112,233,52,,
136603412,943,724,2,0,77,614,7,245,0.95,
136606166,726,110,29,6,34,633,1,52,26.55,
136669288,487,171,3,0,0,62,421,4,,78
136718101,706,532,15,0,159,0,511,36,3.333,
136781220,917,38,7,0,4,895,0,18,0.583,
136805099,779,131,17,4,7,87,681,0,,
136930419,851,87,14,0,31,765,2,53,1.25,
136948798,650,533,50,0,317,101,32,200,0.45,1
136958812,1088,1074,63,0,669,175,239,5,,
137005342,547,237,10,0,0,547,0,0,,
137080359,909,190,60,0,5,845,31,28,3.4,16
137153196,790,101,18,0,1,789,0,0,,530
137154648,541,277,18,2,0,13,526,0,,
137206404,844,91,30,116,499,48,7,174,,
130007625,1638,889,34,33,14,1516,73,2,4.533,92
130248504,799,615,19,122,46,71,507,53,,12
130345896,864,110,17,35,624,2,0,203,,
130374755,863,1,11,10,0,852,1,0,4.617,2322
130444989,772,179,7,1,14,0,727,30,,
130446124,1262,208,5,229,844,30,55,104,0.083,
130448656,624,29,7,56,69,208,213,78,,6
130449415,1002,190,5,29,492,100,0,381,,
130468648,1102,670,13,24,99,948,3,28,,
130471809,669,215,73,10,16,160,480,3,,556
130703081,697,155,4,0,4,693,0,0,,
130720906,1036,323,94,82,714,202,21,17,0.983,
130818797,806,269,17,14,314,238,25,215,,
131112401,708,145,78,0,3,101,585,19,0.35,24
131115066,613,135,,0,0,613,0,0,,
131156685,906,404,2,0,81,418,4,403,,
131210645,806,411,26,180,120,415,20,71,0.283,
131215229,810,244,26,0,10,652,134,14,,
131370521,626,397,13,16,0,607,3,0,0.9,12
131385223,964,141,12,66,350,2,258,288,0.233,
131479499,511,130,4,16,4,136,347,8,,
131573587,524,59,1,27,2,31,385,79,,
131592646,1207,199,33,500,0,706,0,1,,
131653245,1275,421,47,119,308,762,24,62,7.633,18
131672574,566,92,20,0,0,118,444,4,,6
131782085,523,522,8,4,11,498,10,0,0.167,
131791032,908,86,17,0,3,9,497,399,,31
131791064,799,481,53,8,4,5,748,34,0.133,18
131804492,1247,562,61,20,19,706,13,489,791.4,10
137241117,718,95,29,54,10,287,361,6,2.067,
137412631,741,523,23,512,59,20,148,2,,
137420554,728,29,1,0,12,2,561,153,,212
137772164,517,79,12,10,0,13,493,1,,
137813249,1494,412,11,0,18,1382,45,49,,24
137984657,664,46,21,7,0,653,3,1,0.283,
138220201,665,373,5,68,74,475,32,16,,
138234449,551,27,4,0,0,14,535,2,,
138263658,930,141,28,892,17,11,7,3,0.3,
138389927,522,102,16,16,34,203,246,23,,
138454168,907,857,28,40,53,781,24,9,163.233,
138668783,954,198,7,22,10,448,383,91,,
138828118,649,28,3,8,39,38,559,5,,
138943021,565,53,1,0,20,0,532,13,,
138990953,716,48,13,186,70,365,26,69,84.85,
139034984,525,136,49,0,4,0,485,36,0.583,
118733666,992,589,153,59,43,468,58,364,5.167,
118752622,512,52,19,9,37,274,165,27,,
118827932,561,335,4,9,4,10,507,31,,
118843739,809,37,7,7,87,14,170,531,0.567,
118878639,648,16,8,111,19,274,85,159,,
118924517,873,29,12,14,0,8,851,0,,
118976963,1823,1093,36,1,0,1696,126,0,73.333,74
118996912,443,102,21,0,1,0,442,0,,
119121447,633,284,14,0,3,630,0,0,,
119224369,657,482,8,0,20,4,575,58,40.45,129
119266725,599,51,6,0,0,595,0,4,,
119464055,471,11,1,0,0,0,471,0,,
119496524,746,285,14,0,284,133,36,293,0.117,
119530642,530,216,17,28,2,16,405,79,,5
119531636,725,225,,8,289,40,334,54,,
119608072,749,727,41,0,8,432,105,204,1155.267,
119641708,513,26,4,0,1,0,501,11,,
119773978,802,162,7,0,1,796,5,0,,
120026027,930,296,66,10,215,425,5,275,,
120050880,545,361,11,5,74,267,133,66,,40
120107100,649,24,5,26,158,323,119,23,,6
120210689,624,183,79,72,31,502,13,6,0.05,6
120346408,1385,902,3,0,0,1344,0,41,0.917,6
120361756,1808,1255,14,10,1572,215,9,2,0.15,
113111011,655,269,7,13,16,626,0,0,,
113204803,1117,122,10,1013,16,60,6,22,,
113204820,552,1,1,0,0,0,543,9,,
113260035,1220,992,21,13,590,561,5,51,58.95,6
113367030,1012,326,27,47,444,431,17,73,1009,216
113472790,838,822,18,382,295,156,0,5,,
113525154,785,134,7,0,1,739,0,45,0.317,
113585229,586,26,4,3,0,17,416,150,,6
113618870,581,226,19,33,0,474,8,66,1.967,150
113726300,511,58,15,23,3,213,272,0,,
113778959,961,73,31,9,10,895,29,18,0.917,6
113949103,800,56,3,0,0,797,2,1,,
114093801,991,42,9,0,0,982,9,0,,
114124560,489,200,3,0,3,4,471,11,,
114191969,441,28,8,0,0,0,441,0,,
114225674,563,76,33,1,6,139,267,150,0.233,6
114226563,767,27,,27,27,702,9,2,,
114244018,614,29,7,9,0,581,23,1,,
114300417,719,223,27,57,24,0,6,632,0.917,3
114344583,694,417,11,322,44,105,137,86,,18
114345588,1100,302,68,13,4,36,1037,10,0.8,49
114373473,767,23,,0,2,765,0,0,,
114409245,892,190,21,0,33,0,852,7,,51
114512489,723,183,32,13,229,379,49,53,,
114582635,828,555,33,651,38,134,1,4,,
114744161,559,29,14,0,0,559,0,0,,
114828571,1116,895,5,0,0,28,954,134,0.1,
111302937,472,7,7,0,1,1,470,0,,
111450263,490,54,10,0,0,1,489,0,,
111501077,855,35,4,0,0,855,0,0,,
111631706,638,160,12,22,16,486,109,5,,
111690974,840,125,21,0,40,8,784,8,,6
111778091,619,35,11,0,10,605,0,4,0.067,
111787485,1010,518,8,1,78,899,23,9,5.617,6
111907660,1232,509,23,113,721,315,62,21,0.85,
111938682,993,715,16,0,0,955,5,33,225.917,554
111990334,632,34,8,2,19,10,579,22,,
112186485,622,78,10,0,4,583,35,0,,
112197182,648,8,1,0,218,379,0,51,,
112221800,780,84,26,146,0,0,536,98,,24
112256297,816,79,34,342,194,21,18,241,,
112278304,879,47,11,1,1,873,2,2,,
112411823,773,55,3,2,32,727,12,0,,6
112415571,696,14,,0,0,345,1,350,,
112424772,882,169,24,85,378,328,34,57,,
112511085,595,133,18,26,3,119,447,0,,6
112577973,629,25,16,0,47,1,378,203,0.1,
112894947,555,33,1,0,0,555,0,0,,
112945767,829,187,34,109,620,69,8,23,,
131864019,602,462,13,22,153,384,3,40,3.767,43
131904264,547,140,35,52,5,8,476,6,,
131994816,560,36,1,0,0,560,0,0,,
132163443,556,241,13,13,0,543,0,0,0.433,
132173097,1392,104,11,0,78,981,217,116,,
132207599,584,255,17,21,29,22,234,278,,
132246683,652,34,4,17,9,583,0,43,,
132286515,617,23,8,0,18,452,147,0,,6
132408383,521,89,54,1,21,25,468,6,,
132743778,785,589,8,0,32,742,4,7,,6
132811559,754,363,48,0,30,711,0,13,0.083,
132852541,727,22,11,0,6,710,11,0,4.117,388
115101462,695,19,5,0,8,686,1,0,,
115115689,514,5,,0,0,2,476,36,,
115375520,698,615,8,0,0,3,686,9,,
115398994,551,43,5,0,0,1,550,0,,74
115473780,760,338,68,127,18,431,10,174,2.6,
115563713,593,147,23,7,58,521,4,3,0.25,
115622481,524,51,24,26,2,106,387,3,,32
115659597,792,216,53,0,11,778,0,3,0.367,6
115713824,461,10,2,1,0,26,422,12,,
115731966,480,42,20,0,2,0,433,45,,
116077623,509,153,3,0,9,14,472,14,,
116080980,523,226,22,3,24,84,366,46,141.65,12
116095050,967,194,11,264,675,22,5,1,,
116123190,614,52,10,0,2,612,0,0,0.1,
116160637,642,102,26,2,1,582,4,53,,
116339759,714,88,21,7,19,159,528,1,,166
116405965,536,22,16,2,1,524,3,6,,330
116430092,481,386,27,5,0,38,437,1,498.383,97
116437681,676,419,33,181,19,378,22,76,0.633,
116501374,1043,697,32,132,875,25,3,8,0.7,40
116504957,777,111,2,0,4,690,0,83,17.617,19
116517444,556,44,15,0,37,170,313,36,,
116558832,941,66,3,13,341,150,94,343,,
116561387,1024,409,61,62,379,533,3,47,0.85,27
116713418,558,13,2,0,0,554,3,1,,
